participant_id,session_idx,channel,feature,t_pct,value
1,1,abdominal,rsp_rate,7.0,10.22447507841374
1,1,abdominal,rsp_rate,8.0,10.173137884655405
1,1,abdominal,rsp_rate,9.0,10.105536645352206
1,1,abdominal,rsp_rate,10.0,10.019824524185708
1,1,abdominal,rsp_rate,11.0,9.918832226922552
1,1,abdominal,rsp_rate,12.0,9.811129013514025
1,1,abdominal,rsp_rate,13.0,9.697391396984422
1,1,abdominal,rsp_rate,14.0,9.579942334910553
1,1,abdominal,rsp_rate,15.0,9.442470790915452
1,1,abdominal,rsp_rate,16.0,9.2812278893337
1,1,abdominal,rsp_rate,17.0,9.04710652318884
1,1,abdominal,rsp_rate,18.0,8.789492715174314
1,1,abdominal,rsp_rate,19.0,8.516506460632156
1,1,abdominal,rsp_rate,20.0,8.242095713073954
1,1,abdominal,rsp_rate,21.0,7.985255821684446
1,1,abdominal,rsp_rate,22.0,7.74671449701239
1,1,abdominal,rsp_rate,23.0,7.5396990736270135
1,1,abdominal,rsp_rate,24.0,7.377578453995072
1,1,abdominal,rsp_rate,25.0,7.24988508421435
1,1,abdominal,rsp_rate,26.0,7.1644409400668
1,1,abdominal,rsp_rate,27.0,7.173862374020631
1,1,abdominal,rsp_rate,28.0,7.29887539490985
1,1,abdominal,rsp_rate,29.0,7.550604921457978
1,1,abdominal,rsp_rate,30.0,8.041030793656967
1,1,abdominal,rsp_rate,31.0,8.651107028843922
1,1,abdominal,rsp_rate,32.0,9.367268832611868
1,1,abdominal,rsp_rate,33.0,10.19053769851506
1,1,abdominal,rsp_rate,34.0,10.953833566100602
1,1,abdominal,rsp_rate,35.0,11.681077381036468
1,1,abdominal,rsp_rate,36.0,12.386485203405273
1,1,abdominal,rsp_rate,37.0,13.1401913546239
1,1,abdominal,rsp_rate,38.0,13.866035972822875
1,1,abdominal,rsp_rate,39.0,14.501208702473807
1,1,abdominal,rsp_rate,40.0,14.777720577976563
1,1,abdominal,rsp_rate,41.0,14.804046817780321
1,1,abdominal,rsp_rate,42.0,14.559495116098878
1,1,abdominal,rsp_rate,43.0,14.063089747374082
1,1,abdominal,rsp_rate,44.0,13.519008374056275
1,1,abdominal,rsp_rate,45.0,12.941994867227368
1,1,abdominal,rsp_rate,46.0,12.414637071716601
1,1,abdominal,rsp_rate,47.0,11.96832850214294
1,1,abdominal,rsp_rate,48.0,11.584591377197683
1,1,abdominal,rsp_rate,49.0,11.265287697883078
1,1,abdominal,rsp_rate,50.0,10.949283761132032
1,1,abdominal,rsp_rate,51.0,10.642801908593515
1,1,abdominal,rsp_rate,52.0,10.35807842984021
1,1,abdominal,rsp_rate,53.0,10.11670337869868
1,1,abdominal,rsp_rate,54.0,9.910673293658355
1,1,abdominal,rsp_rate,55.0,9.748005370066323
1,1,abdominal,rsp_rate,56.0,9.66441143300597
1,1,abdominal,rsp_rate,57.0,9.622222055864787
1,1,abdominal,rsp_rate,58.0,9.619097392172453
1,1,abdominal,rsp_rate,59.0,9.637257383744194
1,1,abdominal,rsp_rate,60.0,9.663947178399223
1,1,abdominal,rsp_rate,61.0,9.69874724462154
1,1,abdominal,rsp_rate,62.0,9.746388406389903
1,1,abdominal,rsp_rate,63.0,9.804250268337253
1,1,abdominal,rsp_rate,64.0,9.870766287478855
1,1,abdominal,rsp_rate,65.0,9.950101680506336
1,1,abdominal,rsp_rate,66.0,10.189111867889181
1,1,abdominal,rsp_rate,67.0,10.644929389638023
1,1,abdominal,rsp_rate,68.0,11.445653361032548
1,1,abdominal,rsp_rate,69.0,12.553322800968594
1,1,abdominal,rsp_rate,70.0,13.600203342237114
1,1,abdominal,rsp_rate,71.0,14.515726628797987
1,1,abdominal,rsp_rate,72.0,14.62050328032297
1,1,abdominal,rsp_rate,73.0,14.528850797950758
1,1,abdominal,rsp_rate,74.0,14.258272197874183
1,1,abdominal,rsp_rate,75.0,13.784486842788542
1,1,abdominal,rsp_rate,76.0,13.188369197610974
1,1,abdominal,rsp_rate,77.0,12.497686407473637
1,1,abdominal,rsp_rate,78.0,11.699060765846479
1,1,abdominal,rsp_rate,79.0,10.85381078629198
1,1,abdominal,rsp_rate,80.0,9.992297034855635
1,1,abdominal,rsp_rate,81.0,9.13125338157535
1,1,abdominal,rsp_rate,82.0,8.645670653483918
1,1,abdominal,rsp_rate,83.0,8.39344262295082
1,1,abdominal,rsp_rate,84.0,8.39344262295082
1,1,abdominal,rsp_rate,85.0,8.39344262295082
1,1,abdominal,rsp_rate,86.0,8.39344262295082
1,1,abdominal,rsp_rate,87.0,8.39344262295082
1,1,abdominal,rsp_rate,88.0,8.39344262295082
1,1,abdominal,rsp_rate,89.0,8.39344262295082
1,1,abdominal,rsp_rate,90.0,8.39344262295082
1,1,abdominal,rsp_rate,91.0,8.39344262295082
1,1,abdominal,rsp_rate,92.0,8.39344262295082
1,1,abdominal,rsp_rate,93.0,8.39344262295082
1,1,abdominal,rsp_rate,94.0,8.39344262295082
1,1,abdominal,rsp_rate,95.0,8.39344262295082
1,1,abdominal,rsp_rate,96.0,8.39344262295082
1,1,abdominal,rsp_rate,97.0,8.39344262295082
1,1,abdominal,rsp_rate,98.0,8.39344262295082
1,1,abdominal,rsp_rate,99.0,8.39344262295082
1,1,abdominal,rsp_rate,100.0,8.39344262295082
1,1,abdominal,rsp_amplitude,0.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,1.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,2.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,3.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,4.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,5.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,6.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,7.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,8.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,9.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,10.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,11.0,0.001261501896146541
1,1,abdominal,rsp_amplitude,12.0,0.0012614946124939587
1,1,abdominal,rsp_amplitude,13.0,0.0012614766634929523
1,1,abdominal,rsp_amplitude,14.0,0.0012610696017602895
1,1,abdominal,rsp_amplitude,15.0,0.001260251766060408
1,1,abdominal,rsp_amplitude,16.0,0.0012590071041741738
1,1,abdominal,rsp_amplitude,17.0,0.001257031676223741
1,1,abdominal,rsp_amplitude,18.0,0.0012545931139259056
1,1,abdominal,rsp_amplitude,19.0,0.001251737896325939
1,1,abdominal,rsp_amplitude,20.0,0.0012482556139468406
1,1,abdominal,rsp_amplitude,21.0,0.0012442491536693583
1,1,abdominal,rsp_amplitude,22.0,0.0012375169749828396
1,1,abdominal,rsp_amplitude,23.0,0.001223668119598101
1,1,abdominal,rsp_amplitude,24.0,0.0011862555172141049
1,1,abdominal,rsp_amplitude,25.0,0.0011374601383705664
1,1,abdominal,rsp_amplitude,26.0,0.001078258546732216
1,1,abdominal,rsp_amplitude,27.0,0.001021349522225469
1,1,abdominal,rsp_amplitude,28.0,0.0009745551152248597
1,1,abdominal,rsp_amplitude,29.0,0.0009396607662039803
1,1,abdominal,rsp_amplitude,30.0,0.0009358755194058076
1,1,abdominal,rsp_amplitude,31.0,0.0009399602588375429
1,1,abdominal,rsp_amplitude,32.0,0.0009507985731099426
